ID,TYPE
73991768,LONG TERM CARE
83230901,REHABILITATION
154881648,CRITICAL ACCESS
38691786,GENERAL ACUTE CARE
153881501,GENERAL ACUTE CARE
6780538,GENERAL ACUTE CARE
6880538,GENERAL ACUTE CARE
5654409,GENERAL ACUTE CARE
10653105,GENERAL ACUTE CARE
185173162,GENERAL ACUTE CARE
1130306,PSYCHIATRIC
15030309,GENERAL ACUTE CARE
16230342,GENERAL ACUTE CARE
93552761,GENERAL ACUTE CARE
7281082,CRITICAL ACCESS
8981003,GENERAL ACUTE CARE
11423298,GENERAL ACUTE CARE
920010,CHILDREN
820010,REHABILITATION
720001,GENERAL ACUTE CARE
520017,GENERAL ACUTE CARE
1619709,REHABILITATION
3833511,GENERAL ACUTE CARE
81832207,CHILDREN
22834748,PSYCHIATRIC
77934748,PSYCHIATRIC
27734110,GENERAL ACUTE CARE
195023298,GENERAL ACUTE CARE
31634119,GENERAL ACUTE CARE
29332806,GENERAL ACUTE CARE
36434987,GENERAL ACUTE CARE
9033713,GENERAL ACUTE CARE
38533607,GENERAL ACUTE CARE
1751245,CRITICAL ACCESS
12250841,CRITICAL ACCESS
5951449,CRITICAL ACCESS
10850849,CRITICAL ACCESS
36733607,CHILDREN
7050010,GENERAL ACUTE CARE
3650677,CRITICAL ACCESS
5052057,GENERAL ACUTE CARE
6452060,CRITICAL ACCESS
92251012,CRITICAL ACCESS
92350220,CRITICAL ACCESS
11252577,CRITICAL ACCESS
1683805,GENERAL ACUTE CARE
156446250,REHABILITATION
2067420,CRITICAL ACCESS
182977642,SPECIAL
6343608,GENERAL ACUTE CARE
122145229,CHILDREN
30245040,PSYCHIATRIC
3739069,GENERAL ACUTE CARE
5559701,GENERAL ACUTE CARE
5359901,GENERAL ACUTE CARE
6157105,GENERAL ACUTE CARE
5667544,CRITICAL ACCESS
5166434,CRITICAL ACCESS
2366436,CRITICAL ACCESS
2167022,CRITICAL ACCESS
3866160,GENERAL ACUTE CARE
4957701,GENERAL ACUTE CARE
1019973,GENERAL ACUTE CARE
7100000,GENERAL ACUTE CARE
1472830,GENERAL ACUTE CARE
5772370,CRITICAL ACCESS
5300000,SPECIAL
6371801,GENERAL ACUTE CARE
12072301,PSYCHIATRIC
14085378,REHABILITATION
14185392,PSYCHIATRIC
6467855,CRITICAL ACCESS
9072015,GENERAL ACUTE CARE
219901,GENERAL ACUTE CARE
67885713,GENERAL ACUTE CARE
8340509,PSYCHIATRIC
11540508,GENERAL ACUTE CARE
103321201,GENERAL ACUTE CARE
2220814,GENERAL ACUTE CARE
4380907,GENERAL ACUTE CARE
4321801,GENERAL ACUTE CARE
2348706,GENERAL ACUTE CARE
16148201,CHILDREN
9748670,GENERAL ACUTE CARE
6348043,GENERAL ACUTE CARE
7248201,MILITARY
7448105,MILITARY
7648038,GENERAL ACUTE CARE
2248912,GENERAL ACUTE CARE
1248532,GENERAL ACUTE CARE
8748503,GENERAL ACUTE CARE
11549423,GENERAL ACUTE CARE
11849464,GENERAL ACUTE CARE
9448341,GENERAL ACUTE CARE
9648341,GENERAL ACUTE CARE
9948073,GENERAL ACUTE CARE
10148336,GENERAL ACUTE CARE
10548322,GENERAL ACUTE CARE
10748382,GENERAL ACUTE CARE
184378640,SPECIAL
5749007,GENERAL ACUTE CARE
3449201,GENERAL ACUTE CARE
649068,GENERAL ACUTE CARE
13949090,GENERAL ACUTE CARE
149010,GENERAL ACUTE CARE
12848060,GENERAL ACUTE CARE
15248184,GENERAL ACUTE CARE
15448192,GENERAL ACUTE CARE
15748180,GENERAL ACUTE CARE
15848201,GENERAL ACUTE CARE
1338834,GENERAL ACUTE CARE
195554701,GENERAL ACUTE CARE
5448446,GENERAL ACUTE CARE
4349503,GENERAL ACUTE CARE
4949930,GENERAL ACUTE CARE
4049829,GENERAL ACUTE CARE
16725801,MILITARY
1449684,GENERAL ACUTE CARE
3949738,GENERAL ACUTE CARE
12348608,PSYCHIATRIC
2255805,GENERAL ACUTE CARE
13556183,CRITICAL ACCESS
18763110,CHILDREN
864024,CRITICAL ACCESS
12763017,REHABILITATION
13563117,GENERAL ACUTE CARE
12263640,GENERAL ACUTE CARE
14963118,GENERAL ACUTE CARE
15063118,GENERAL ACUTE CARE
15463104,GENERAL ACUTE CARE
9163401,GENERAL ACUTE CARE
9063645,CRITICAL ACCESS
8065536,GENERAL ACUTE CARE
8664468,GENERAL ACUTE CARE
15263139,PSYCHIATRIC
1365265,GENERAL ACUTE CARE
10465270,GENERAL ACUTE CARE
15863841,GENERAL ACUTE CARE
11363801,GENERAL ACUTE CARE
2565201,GENERAL ACUTE CARE
2863901,GENERAL ACUTE CARE
3065251,GENERAL ACUTE CARE
9663851,GENERAL ACUTE CARE
8265605,CRITICAL ACCESS
8365712,REHABILITATION
3864744,PSYCHIATRIC
8764628,CRITICAL ACCESS
8063901,GENERAL ACUTE CARE
8263106,MILITARY
11239631,GENERAL ACUTE CARE
11339339,PSYCHIATRIC
5239404,GENERAL ACUTE CARE
2139355,CRITICAL ACCESS
2439083,CRITICAL ACCESS
21833770,GENERAL ACUTE CARE
10838701,GENERAL ACUTE CARE
719713,GENERAL ACUTE CARE
4639301,GENERAL ACUTE CARE
1639301,GENERAL ACUTE CARE
4539304,PSYCHIATRIC
5039654,CRITICAL ACCESS
3039501,GENERAL ACUTE CARE
619803,GENERAL ACUTE CARE
4239402,GENERAL ACUTE CARE
4183110,CRITICAL ACCESS
182414,CRITICAL ACCESS
4257105,GENERAL ACUTE CARE
657401,GENERAL ACUTE CARE
30144482,LONG TERM CARE
382443,CRITICAL ACCESS
1182520,GENERAL ACUTE CARE
2482301,CRITICAL ACCESS
2882401,CRITICAL ACCESS
3582930,GENERAL ACUTE CARE
3336078,GENERAL ACUTE CARE
1882633,CRITICAL ACCESS
882902,GENERAL ACUTE CARE
3682716,GENERAL ACUTE CARE
982601,GENERAL ACUTE CARE
5459715,GENERAL ACUTE CARE
7128053,GENERAL ACUTE CARE
5528150,GENERAL ACUTE CARE
127,GENERAL ACUTE CARE
6227710,GENERAL ACUTE CARE
1227157,GENERAL ACUTE CARE
2135401,PSYCHIATRIC
8928503,GENERAL ACUTE CARE
159670605,GENERAL ACUTE CARE
827401,GENERAL ACUTE CARE
9527607,GENERAL ACUTE CARE
11327620,GENERAL ACUTE CARE
12127614,GENERAL ACUTE CARE
160270505,GENERAL ACUTE CARE
4428111,GENERAL ACUTE CARE
2027835,GENERAL ACUTE CARE
727288,GENERAL ACUTE CARE
2727320,GENERAL ACUTE CARE
9427204,GENERAL ACUTE CARE
6728379,GENERAL ACUTE CARE
10028345,GENERAL ACUTE CARE
4328025,GENERAL ACUTE CARE
628801,GENERAL ACUTE CARE
11127514,GENERAL ACUTE CARE
14228170,GENERAL ACUTE CARE
2258267,CRITICAL ACCESS
4858208,PSYCHIATRIC
658102,MILITARY
1082001,GENERAL ACUTE CARE
1682834,CRITICAL ACCESS
2582729,CRITICAL ACCESS
4282410,CRITICAL ACCESS
282431,CRITICAL ACCESS
2082225,CRITICAL ACCESS
2282701,CRITICAL ACCESS
2682240,CRITICAL ACCESS
2782201,CRITICAL ACCESS
9268010,CHILDREN
1983101,CRITICAL ACCESS
532806,CHILDREN
8632819,GENERAL ACUTE CARE
20732751,PSYCHIATRIC
40732826,PSYCHIATRIC
12434744,GENERAL ACUTE CARE
3633486,GENERAL ACUTE CARE
106468046,GENERAL ACUTE CARE
19133407,PSYCHIATRIC
19233462,GENERAL ACUTE CARE
19433458,GENERAL ACUTE CARE
21633430,GENERAL ACUTE CARE
30033410,GENERAL ACUTE CARE
30633470,GENERAL ACUTE CARE
32232177,GENERAL ACUTE CARE
13332778,GENERAL ACUTE CARE
3045817,CRITICAL ACCESS
36834711,GENERAL ACUTE CARE
33932958,GENERAL ACUTE CARE
13433873,GENERAL ACUTE CARE
33232456,GENERAL ACUTE CARE
2733744,MILITARY
2834698,LONG TERM CARE
16033770,REHABILITATION
20033705,LONG TERM CARE
24334695,GENERAL ACUTE CARE
37833705,GENERAL ACUTE CARE
11133614,GENERAL ACUTE CARE
20832054,GENERAL ACUTE CARE
43234113,PSYCHIATRIC
37634609,GENERAL ACUTE CARE
7434266,GENERAL ACUTE CARE
39034952,GENERAL ACUTE CARE
14833912,GENERAL ACUTE CARE
22733936,GENERAL ACUTE CARE
11932763,GENERAL ACUTE CARE
12732117,GENERAL ACUTE CARE
10934637,LONG TERM CARE
24734652,GENERAL ACUTE CARE
27034652,GENERAL ACUTE CARE
2333831,GENERAL ACUTE CARE
14032329,GENERAL ACUTE CARE
12132164,GENERAL ACUTE CARE
7532940,PSYCHIATRIC
16532901,REHABILITATION
29932907,GENERAL ACUTE CARE
35932091,GENERAL ACUTE CARE
27832605,GENERAL ACUTE CARE
34132608,LONG TERM CARE
29232073,GENERAL ACUTE CARE
161070071,PSYCHIATRIC
4633316,GENERAL ACUTE CARE
16633351,REHABILITATION
20633020,GENERAL ACUTE CARE
26133021,GENERAL ACUTE CARE
43133324,GENERAL ACUTE CARE
9533952,GENERAL ACUTE CARE
9733050,GENERAL ACUTE CARE
7033134,GENERAL ACUTE CARE
17133013,GENERAL ACUTE CARE
18733157,GENERAL ACUTE CARE
19633175,GENERAL ACUTE CARE
22033143,GENERAL ACUTE CARE
37433012,PSYCHIATRIC
38133161,REHABILITATION
38233018,REHABILITATION
42333155,REHABILITATION
23934994,GENERAL ACUTE CARE
844805,GENERAL ACUTE CARE
23534208,GENERAL ACUTE CARE
1085251,PSYCHIATRIC
16244041,CRITICAL ACCESS
9436507,GENERAL ACUTE CARE
8285013,GENERAL ACUTE CARE
1185351,GENERAL ACUTE CARE
1485037,GENERAL ACUTE CARE
1585234,GENERAL ACUTE CARE
1985306,GENERAL ACUTE CARE
4485027,GENERAL ACUTE CARE
4585020,GENERAL ACUTE CARE
5385016,GENERAL ACUTE CARE
5685054,GENERAL ACUTE CARE
5835209,REHABILITATION
5785297,GENERAL ACUTE CARE
7285251,GENERAL ACUTE CARE
7385260,GENERAL ACUTE CARE
3844030,CRITICAL ACCESS
2935212,PSYCHIATRIC
10085390,GENERAL ACUTE CARE
8935205,GENERAL ACUTE CARE
9035235,GENERAL ACUTE CARE
90635213,GENERAL ACUTE CARE
2985501,GENERAL ACUTE CARE
3286001,GENERAL ACUTE CARE
3085603,GENERAL ACUTE CARE
2836904,CRITICAL ACCESS
9985938,GENERAL ACUTE CARE
6085546,GENERAL ACUTE CARE
10286301,GENERAL ACUTE CARE
10386314,GENERAL ACUTE CARE
29944646,GENERAL ACUTE CARE
1885140,GENERAL ACUTE CARE
2285621,GENERAL ACUTE CARE
7044004,GENERAL ACUTE CARE
3297754,GENERAL ACUTE CARE
2236301,REHABILITATION
27644041,PSYCHIATRIC
10836340,GENERAL ACUTE CARE
163170127,GENERAL ACUTE CARE
4036037,GENERAL ACUTE CARE
5736744,GENERAL ACUTE CARE
126245701,PSYCHIATRIC
13743713,CRITICAL ACCESS
16543935,GENERAL ACUTE CARE
15245069,GENERAL ACUTE CARE
8845011,GENERAL ACUTE CARE
27743906,LONG TERM CARE
13645013,GENERAL ACUTE CARE
90235801,REHABILITATION
126645069,PSYCHIATRIC
163670427,GENERAL ACUTE CARE
6335801,GENERAL ACUTE CARE
6736545,GENERAL ACUTE CARE
7135758,GENERAL ACUTE CARE
3136607,LONG TERM CARE
10136685,GENERAL ACUTE CARE
11136608,GENERAL ACUTE CARE
7836461,GENERAL ACUTE CARE
11043920,GENERAL ACUTE CARE
10935661,GENERAL ACUTE CARE
1236801,GENERAL ACUTE CARE
14144124,GENERAL ACUTE CARE
8336867,REHABILITATION
10535653,GENERAL ACUTE CARE
6135768,GENERAL ACUTE CARE
11736081,GENERAL ACUTE CARE
170214224,PSYCHIATRIC
935401,GENERAL ACUTE CARE
27944130,LONG TERM CARE
11435404,PSYCHIATRIC
171110032,PSYCHIATRIC
10035594,GENERAL ACUTE CARE
27719403,GENERAL ACUTE CARE
14916602,MILITARY
7244109,GENERAL ACUTE CARE
170414620,PSYCHIATRIC
171313502,PSYCHIATRIC
169510461,PSYCHIATRIC
171710958,PSYCHIATRIC
10214215,MILITARY
170114213,PSYCHIATRIC
169913904,PSYCHIATRIC
170510035,PSYCHIATRIC
4544130,GENERAL ACUTE CARE
170610035,PSYCHIATRIC
170311203,PSYCHIATRIC
177611426,PSYCHIATRIC
30412208,PSYCHIATRIC
10014810,MILITARY
175910305,PSYCHIATRIC
171811427,PSYCHIATRIC
10913210,MILITARY
2043512,CRITICAL ACCESS
1844870,GENERAL ACUTE CARE
11011209,MILITARY
28244870,GENERAL ACUTE CARE
15443110,GENERAL ACUTE CARE
124643223,PSYCHIATRIC
28343205,GENERAL ACUTE CARE
14843016,GENERAL ACUTE CARE
1643215,GENERAL ACUTE CARE
124043222,GENERAL ACUTE CARE
171213403,PSYCHIATRIC
170843699,REHABILITATION
4251101,GENERAL ACUTE CARE
13143138,CRITICAL ACCESS
123244024,REHABILITATION
4587102,LONG TERM CARE
12845669,GENERAL ACUTE CARE
29043055,PSYCHIATRIC
9844053,GENERAL ACUTE CARE
12943537,GENERAL ACUTE CARE
124244067,PSYCHIATRIC
9486426,SPECIAL
285224,SPECIAL
387544,GENERAL ACUTE CARE
2688210,GENERAL ACUTE CARE
785302,PSYCHIATRIC
3988011,REHABILITATION
4787532,GENERAL ACUTE CARE
2488101,GENERAL ACUTE CARE
1587102,LONG TERM CARE
5387106,GENERAL ACUTE CARE
111487106,PSYCHIATRIC
7487102,PSYCHIATRIC
4189005,GENERAL ACUTE CARE
113489403,GENERAL ACUTE CARE
111889109,PSYCHIATRIC
10186314,PSYCHIATRIC
689052,REHABILITATION
8739531,MILITARY
11545601,MILITARY
66185390,PSYCHIATRIC
29645459,GENERAL ACUTE CARE
947130,GENERAL ACUTE CARE
8289148,GENERAL ACUTE CARE
4689801,GENERAL ACUTE CARE
113689832,CRITICAL ACCESS
3589502,REHABILITATION
5689502,GENERAL ACUTE CARE
1489503,GENERAL ACUTE CARE
8746804,GENERAL ACUTE CARE
3689052,PSYCHIATRIC
246733,CRITICAL ACCESS
6447348,CRITICAL ACCESS
3989146,PSYCHIATRIC
1789118,GENERAL ACUTE CARE
1989113,GENERAL ACUTE CARE
2189144,GENERAL ACUTE CARE
2289169,GENERAL ACUTE CARE
2247025,GENERAL ACUTE CARE
5789502,MILITARY
5889086,MILITARY
16745365,GENERAL ACUTE CARE
2589502,PSYCHIATRIC
169844122,LONG TERM CARE
3047715,PSYCHIATRIC
2089052,GENERAL ACUTE CARE
167084103,LONG TERM CARE
175245207,REHABILITATION
9214103,CRITICAL ACCESS
584535,CRITICAL ACCESS
7446526,GENERAL ACUTE CARE
2446706,GENERAL ACUTE CARE
2347240,CRITICAL ACCESS
7647978,CRITICAL ACCESS
299508,PSYCHIATRIC
5250702,GENERAL ACUTE CARE
5344601,GENERAL ACUTE CARE
9847403,GENERAL ACUTE CARE
11752501,GENERAL ACUTE CARE
146628,CHILDREN
9746563,PSYCHIATRIC
14610528,PSYCHIATRIC
180044011,GENERAL ACUTE CARE
175344053,PSYCHIATRIC
1346256,GENERAL ACUTE CARE
1646227,GENERAL ACUTE CARE
10146226,PSYCHIATRIC
857325,CRITICAL ACCESS
4285260,REHABILITATION
5585031,GENERAL ACUTE CARE
3246256,REHABILITATION
7057013,CRITICAL ACCESS
6385008,SPECIAL
7747371,CRITICAL ACCESS
3557438,CRITICAL ACCESS
8447250,GENERAL ACUTE CARE
8485006,GENERAL ACUTE CARE
126044308,LONG TERM CARE
5257262,CRITICAL ACCESS
1746904,GENERAL ACUTE CARE
5247112,CRITICAL ACCESS
13932547,GENERAL ACUTE CARE
14932547,PSYCHIATRIC
35732060,GENERAL ACUTE CARE
33632570,GENERAL ACUTE CARE
8732308,PSYCHIATRIC
16432308,REHABILITATION
129144304,REHABILITATION
34632504,LONG TERM CARE
170744011,REHABILITATION
1932207,GENERAL ACUTE CARE
25032216,GENERAL ACUTE CARE
33432204,GENERAL ACUTE CARE
3157430,CRITICAL ACCESS
13732324,PSYCHIATRIC
9132405,PSYCHIATRIC
8832063,GENERAL ACUTE CARE
28432063,PSYCHIATRIC
121944505,PSYCHIATRIC
23416346,GENERAL ACUTE CARE
20919612,GENERAL ACUTE CARE
1916601,GENERAL ACUTE CARE
7657042,CRITICAL ACCESS
14632405,GENERAL ACUTE CARE
17619141,GENERAL ACUTE CARE
19219104,GENERAL ACUTE CARE
23019104,CHILDREN
3615905,GENERAL ACUTE CARE
180144883,PSYCHIATRIC
7318201,GENERAL ACUTE CARE
4418510,GENERAL ACUTE CARE
1715767,GENERAL ACUTE CARE
17815825,GENERAL ACUTE CARE
22816701,GENERAL ACUTE CARE
16317268,GENERAL ACUTE CARE
10585364,REHABILITATION
1515857,GENERAL ACUTE CARE
170944906,GENERAL ACUTE CARE
13646802,GENERAL ACUTE CARE
23216509,GENERAL ACUTE CARE
108,GENERAL ACUTE CARE
64785283,PSYCHIATRIC
64885120,GENERAL ACUTE CARE
65585304,REHABILITATION
11546135,CRITICAL ACCESS
110,GENERAL ACUTE CARE
14247834,CRITICAL ACCESS
15047394,CRITICAL ACCESS
67085745,GENERAL ACUTE CARE
67385147,CRITICAL ACCESS
86330080,GENERAL ACUTE CARE
6065775,GENERAL ACUTE CARE
67985724,GENERAL ACUTE CARE
23939813,CRITICAL ACCESS
3631510,CRITICAL ACCESS
17047630,SPECIAL
12147374,PSYCHIATRIC
69386505,CRITICAL ACCESS
69686047,CRITICAL ACCESS
12247906,PSYCHIATRIC
28315650,LONG TERM CARE
643302,GENERAL ACUTE CARE
174743229,PSYCHIATRIC
16246545,GENERAL ACUTE CARE
83430092,PSYCHIATRIC
24231405,LONG TERM CARE
8931730,CRITICAL ACCESS
128643614,PSYCHIATRIC
14146032,GENERAL ACUTE CARE
14546290,SPECIAL
88530180,GENERAL ACUTE CARE
24630824,GENERAL ACUTE CARE
10763638,GENERAL ACUTE CARE
15346260,LONG TERM CARE
16746222,GENERAL ACUTE CARE
5957006,GENERAL ACUTE CARE
6857747,MILITARY
445502,SPECIAL
147224201,REHABILITATION
7614108,GENERAL ACUTE CARE
19423666,PSYCHIATRIC
13047274,GENERAL ACUTE CARE
16943402,GENERAL ACUTE CARE
13447150,REHABILITATION
6757069,CRITICAL ACCESS
957380,CRITICAL ACCESS
160370526,GENERAL ACUTE CARE
7856277,GENERAL ACUTE CARE
5397411,CRITICAL ACCESS
1413815,GENERAL ACUTE CARE
18922044,PSYCHIATRIC
12123413,GENERAL ACUTE CARE
1622701,GENERAL ACUTE CARE
1422554,GENERAL ACUTE CARE
6824354,GENERAL ACUTE CARE
7024382,GENERAL ACUTE CARE
6624219,GENERAL ACUTE CARE
6724210,GENERAL ACUTE CARE
10223230,LONG TERM CARE
6224266,GENERAL ACUTE CARE
5824651,GENERAL ACUTE CARE
11373834,CRITICAL ACCESS
5924641,GENERAL ACUTE CARE
2683213,GENERAL ACUTE CARE
4220110,GENERAL ACUTE CARE
4824153,GENERAL ACUTE CARE
14822482,GENERAL ACUTE CARE
11723970,GENERAL ACUTE CARE
3022033,GENERAL ACUTE CARE
1883318,GENERAL ACUTE CARE
1813753,CRITICAL ACCESS
6524273,GENERAL ACUTE CARE
147423456,GENERAL ACUTE CARE
19620166,GENERAL ACUTE CARE
20023188,PSYCHIATRIC
20122042,PSYCHIATRIC
14537343,GENERAL ACUTE CARE
18370130,GENERAL ACUTE CARE
3229614,GENERAL ACUTE CARE
9229601,GENERAL ACUTE CARE
9429651,GENERAL ACUTE CARE
6329379,GENERAL ACUTE CARE
10129180,CRITICAL ACCESS
13043113,GENERAL ACUTE CARE
9029621,GENERAL ACUTE CARE
2144125,GENERAL ACUTE CARE
1324701,GENERAL ACUTE CARE
16826301,MILITARY
3762207,GENERAL ACUTE CARE
6573717,GENERAL ACUTE CARE
3773601,GENERAL ACUTE CARE
674023,GENERAL ACUTE CARE
11274048,CRITICAL ACCESS
3029574,GENERAL ACUTE CARE
14674354,PSYCHIATRIC
2574447,LONG TERM CARE
1171301,GENERAL ACUTE CARE
14874743,REHABILITATION
4774701,GENERAL ACUTE CARE
10373015,CRITICAL ACCESS
160170458,SPECIAL
9674132,SPECIAL
13374128,PSYCHIATRIC
14074120,PSYCHIATRIC
5073036,GENERAL ACUTE CARE
1274055,GENERAL ACUTE CARE
14274133,PSYCHIATRIC
10273932,CRITICAL ACCESS
10174525,CRITICAL ACCESS
4874960,GENERAL ACUTE CARE
7773662,GENERAL ACUTE CARE
10473632,CRITICAL ACCESS
130874401,LONG TERM CARE
130974437,GENERAL ACUTE CARE
185585374,PSYCHIATRIC
131873628,CRITICAL ACCESS
4973942,GENERAL ACUTE CARE
8274955,GENERAL ACUTE CARE
132073446,CRITICAL ACCESS
11773104,MILITARY
11974401,MILITARY
9338128,GENERAL ACUTE CARE
61572736,GENERAL ACUTE CARE
12738104,LONG TERM CARE
13038017,GENERAL ACUTE CARE
13338120,WOMEN
62972949,GENERAL ACUTE CARE
9238138,GENERAL ACUTE CARE
15437334,GENERAL ACUTE CARE
3237076,GENERAL ACUTE CARE
132473663,CRITICAL ACCESS
17362557,CRITICAL ACCESS
199508,PSYCHIATRIC
10537601,GENERAL ACUTE CARE
10037074,CRITICAL ACCESS
5038063,CRITICAL ACCESS
5338261,GENERAL ACUTE CARE
237160,GENERAL ACUTE CARE
15537160,GENERAL ACUTE CARE
5137874,GENERAL ACUTE CARE
10437604,PSYCHIATRIC
2426554,GENERAL ACUTE CARE
1038201,GENERAL ACUTE CARE
1337879,GENERAL ACUTE CARE
12037203,WOMEN
1938555,GENERAL ACUTE CARE
3138363,GENERAL ACUTE CARE
2137208,GENERAL ACUTE CARE
7937814,GENERAL ACUTE CARE
161770458,GENERAL ACUTE CARE
7137402,GENERAL ACUTE CARE
163470065,GENERAL ACUTE CARE
1837355,GENERAL ACUTE CARE
165270815,WOMEN
160870806,GENERAL ACUTE CARE
4338556,GENERAL ACUTE CARE
96,GENERAL ACUTE CARE
91,GENERAL ACUTE CARE
99,GENERAL ACUTE CARE
97,CHILDREN
12237087,GENERAL ACUTE CARE
16238485,GENERAL ACUTE CARE
879106,LONG TERM CARE
93351301,GENERAL ACUTE CARE
5450644,PSYCHIATRIC
92452001,GENERAL ACUTE CARE
92950314,GENERAL ACUTE CARE
1060608,GENERAL ACUTE CARE
4731620,GENERAL ACUTE CARE
20630909,PSYCHIATRIC
16431213,GENERAL ACUTE CARE
6731313,CRITICAL ACCESS
13030577,GENERAL ACUTE CARE
14470503,GENERAL ACUTE CARE
8870345,GENERAL ACUTE CARE
13570002,GENERAL ACUTE CARE
15970123,PSYCHIATRIC
17270631,GENERAL ACUTE CARE
8070560,GENERAL ACUTE CARE
11171201,GENERAL ACUTE CARE
13771291,GENERAL ACUTE CARE
11871463,GENERAL ACUTE CARE
22071483,PSYCHIATRIC
15571111,PSYCHIATRIC
11470403,GENERAL ACUTE CARE
7831533,GENERAL ACUTE CARE
19131210,REHABILITATION
5830757,GENERAL ACUTE CARE
17630322,GENERAL ACUTE CARE
14931701,GENERAL ACUTE CARE
20570506,GENERAL ACUTE CARE
19870115,GENERAL ACUTE CARE
3270390,GENERAL ACUTE CARE
95152001,GENERAL ACUTE CARE
10350022,CRITICAL ACCESS
9450316,GENERAL ACUTE CARE
9850308,GENERAL ACUTE CARE
13752632,GENERAL ACUTE CARE
94751445,CRITICAL ACCESS
94952556,CRITICAL ACCESS
95652172,CRITICAL ACCESS
95851442,CRITICAL ACCESS
64,GENERAL ACUTE CARE
65,GENERAL ACUTE CARE
95552565,CRITICAL ACCESS
17152241,GENERAL ACUTE CARE
10750138,MILITARY
95351249,CRITICAL ACCESS
95751632,CRITICAL ACCESS
3350574,CRITICAL ACCESS
95450854,CRITICAL ACCESS
8951537,CRITICAL ACCESS
1051247,CRITICAL ACCESS
95951041,CRITICAL ACCESS
92750525,CRITICAL ACCESS
92650421,CRITICAL ACCESS
11352353,CRITICAL ACCESS
12950060,CRITICAL ACCESS
652101,CRITICAL ACCESS
12047374,GENERAL ACUTE CARE
11640536,GENERAL ACUTE CARE
7749660,CRITICAL ACCESS
10448085,GENERAL ACUTE CARE
9149442,GENERAL ACUTE CARE
12148602,GENERAL ACUTE CARE
2948915,LONG TERM CARE
7455720,CRITICAL ACCESS
9723805,GENERAL ACUTE CARE
13155723,CRITICAL ACCESS
849017,REHABILITATION
11456628,CRITICAL ACCESS
4455313,GENERAL ACUTE CARE
3855008,GENERAL ACUTE CARE
7155362,GENERAL ACUTE CARE
5756258,GENERAL ACUTE CARE
11556178,CRITICAL ACCESS
8656362,CRITICAL ACCESS
9156352,CRITICAL ACCESS
9056378,CRITICAL ACCESS
10555731,CRITICAL ACCESS
13256510,CRITICAL ACCESS
6756542,CRITICAL ACCESS
12655705,CRITICAL ACCESS
12756240,CRITICAL ACCESS
6055336,CRITICAL ACCESS
455415,GENERAL ACUTE CARE
7356479,CRITICAL ACCESS
10056062,CRITICAL ACCESS
13356256,CRITICAL ACCESS
12156557,CRITICAL ACCESS
1656002,GENERAL ACUTE CARE
5555066,GENERAL ACUTE CARE
6356071,CRITICAL ACCESS
9256359,CRITICAL ACCESS
9956172,CRITICAL ACCESS
4755904,GENERAL ACUTE CARE
6556164,CRITICAL ACCESS
14356531,CRITICAL ACCESS
12456082,CRITICAL ACCESS
2756601,GENERAL ACUTE CARE
10156220,CRITICAL ACCESS
10356621,CRITICAL ACCESS
11956143,CRITICAL ACCESS
5656345,CRITICAL ACCESS
5456470,CRITICAL ACCESS
5956482,CRITICAL ACCESS
6656013,CRITICAL ACCESS
6464108,GENERAL ACUTE CARE
15363110,CHILDREN
14375418,MILITARY
3058495,CRITICAL ACCESS
3158413,CRITICAL ACCESS
1258854,CRITICAL ACCESS
5497814,GENERAL ACUTE CARE
4597321,GENERAL ACUTE CARE
133697801,GENERAL ACUTE CARE
5550583,CRITICAL ACCESS
2050511,CRITICAL ACCESS
6551401,GENERAL ACUTE CARE
3950588,CRITICAL ACCESS
8297754,GENERAL ACUTE CARE
132997527,GENERAL ACUTE CARE
6597220,LONG TERM CARE
11851566,CRITICAL ACCESS
8350025,CRITICAL ACCESS
15276504,MILITARY
14977030,MILITARY
351360,GENERAL ACUTE CARE
17645431,GENERAL ACUTE CARE
1945385,GENERAL ACUTE CARE
2588220,GENERAL ACUTE CARE
8585901,GENERAL ACUTE CARE
129545219,GENERAL ACUTE CARE
4845840,GENERAL ACUTE CARE
3943545,CRITICAL ACCESS
7844857,GENERAL ACUTE CARE
129644094,PSYCHIATRIC
28844094,GENERAL ACUTE CARE
7150129,CRITICAL ACCESS
8650115,CRITICAL ACCESS
7443616,GENERAL ACUTE CARE
6243606,GENERAL ACUTE CARE
8443699,GENERAL ACUTE CARE
6043140,GENERAL ACUTE CARE
3888310,GENERAL ACUTE CARE
15144512,GENERAL ACUTE CARE
5087401,GENERAL ACUTE CARE
2288130,GENERAL ACUTE CARE
5086409,GENERAL ACUTE CARE
5286047,CRITICAL ACCESS
3688011,LONG TERM CARE
1287106,GENERAL ACUTE CARE
3550548,CRITICAL ACCESS
5587049,CRITICAL ACCESS
25,MILITARY
3786403,GENERAL ACUTE CARE
11776442,CRITICAL ACCESS
784770,GENERAL ACUTE CARE
14178028,MILITARY
6544254,CRITICAL ACCESS
4944281,GENERAL ACUTE CARE
15645828,GENERAL ACUTE CARE
8945373,GENERAL ACUTE CARE
14675216,MILITARY
15676711,MILITARY
13679106,MILITARY
82776308,PSYCHIATRIC
15078229,MILITARY
10645405,GENERAL ACUTE CARE
4,MILITARY
9745429,GENERAL ACUTE CARE
193985378,GENERAL ACUTE CARE
4550126,GENERAL ACUTE CARE
128145342,LONG TERM CARE
127945417,LONG TERM CARE
8343701,GENERAL ACUTE CARE
